      2.10000014      7.21736337      8.75933494      7.77147694      5.76723589      4.10783538      0.00000000      0.00000000      4.38340661      6.39864994      8.18449041
      2.15000010      7.39122799      9.04220817      7.99803221      5.89661315      4.21852020      0.00000000      0.00000000      4.48884702      6.54320757      8.47416716
      2.20000005      7.48489077      9.24447821      8.22998530      6.02431921      4.31397504      0.00000000      0.00000000      4.57579793      6.69796680      8.73760471
      2.25000000      7.68550512      9.45465589      8.43580008      6.15418787      4.40819309      0.00000000      0.00000000      4.67816944      6.84779549      9.01242890
      2.29999995      8.01819943      9.67107830      8.66054669      6.29978943      4.48570624      0.00000000      0.00000000      4.78964647      7.03403712      9.23335490
      2.35000014      8.17253303      9.85796020      8.83096780      6.44594897      4.58109975      0.00000000      0.00000000      4.88199760      7.18907724      9.46272075
      2.40000010      8.49943634     10.00350349      9.06471465      6.57871826      4.65046660      0.00000000      0.00000000      4.98789574      7.31777568      9.70471176
      2.45000005      8.59805884     10.26859906      9.23232659      6.71691882      4.74827692      0.00000000      0.00000000      5.08663707      7.44559590      9.92291566
      2.50000000      8.80630310     10.55527447      9.42197512      6.85170834      4.85294300      0.00000000      0.00000000      5.18175128      7.61666048     10.13685166
      2.54999995      8.92921047     10.77461850      9.60011532      6.99998262      4.94745538      0.00000000      0.00000000      5.28369228      7.75715397     10.34148714
      2.60000014      8.87015666     11.00772175      9.80773111      7.13974120      5.01972044      0.00000000      0.00000000      5.37703465      7.92795527     10.52760364
      2.65000010      9.03174583     11.21656854     10.02754781      7.27583887      5.07170396      0.00000000      0.00000000      5.47140866      8.09876288     10.72221023
      2.70000005      9.19306987     11.52855763     10.25832892      7.41873698      5.16859461      0.00000000      0.00000000      5.56359299      8.28251973     10.89732619
      2.75000000      9.27057999     11.74173834     10.46144356      7.55753550      5.26138274      0.00000000      0.00000000      5.67378642      8.43150846     11.15244498
      2.79999995      9.30333434     12.00186034     10.66127500      7.66150002      5.38067532      0.00000000      0.00000000      5.75836906      8.62310045     11.33877499
      2.85000014      9.57871051     12.27468663     10.85175372      7.79851873      5.46312844      0.00000000      0.00000000      5.87071995      8.78004571     11.58768896
      2.90000010      9.92914256     12.46097162     11.03863131      7.95172537      5.52756863      0.00000000      0.00000000      5.94650292      8.97840044     11.75412389
      2.95000005     10.22488151     12.61601391     11.23665744      8.08804041      5.61955762      0.00000000      0.00000000      6.04268079      9.15919161     11.95033666
      3.00000000     10.49122046     12.77191843     11.45135783      8.22491713      5.68071953      0.00000000      0.00000000      6.11893461      9.30984317     12.16053156
      3.04999995     10.66501701     13.00076061     11.61565164      8.35793967      5.76025594      0.00000000      0.00000000      6.19575678      9.44898698     12.32502883
      3.10000014     10.75422012     13.28930144     11.78932334      8.50603139      5.80671538      0.00000000      0.00000000      6.27252074      9.59277813     12.56394142
      3.15000010     10.87987713     13.58899700     11.96854169      8.66329069      5.87206471      0.00000000      0.00000000      6.34569782      9.74566861     12.72029451
      3.20000005     10.98065402     13.89834892     12.13986079      8.80870943      5.95812763      0.00000000      0.00000000      6.44438527      9.86311828     12.96230703
      3.25000000     11.31316461     14.08290084     12.32666461      8.94884676      6.04915169      0.00000000      0.00000000      6.51379063     10.03501876     13.06933682
      3.29999995     11.48080752     14.36164643     12.51358010      9.07311666      6.13080236      0.00000000      0.00000000      6.59703516     10.20614560     13.25098341
      3.35000014     12.01082413     14.58386434     12.69224674      9.21148544      6.21941140      0.00000000      0.00000000      6.67689105     10.36295734     13.42305117
      3.40000010     12.44176695     14.80037937     12.88771584      9.32999945      6.31705082      0.00000000      0.00000000      6.76709116     10.51843974     13.56965590
      3.45000005     12.83220246     15.06396154     13.13940011      9.46092432      6.37123769      0.00000000      0.00000000      6.86338580     10.66921857     13.89374121
      3.50000000     13.06181760     15.22577866     13.28790064      9.60538739      6.42407851      0.00000000      0.00000000      6.93811518     10.82547761     14.14337451
      3.54999995     13.33612722     15.47730883     13.46220223      9.71418035      6.53654395      0.00000000      0.00000000      7.05136463     10.97197361     14.34940614
      3.60000014     13.51133791     15.76975459     13.62948590      9.84432304      6.58818363      0.00000000      0.00000000      7.13626534     11.16119594     14.60312079
      3.65000010     13.90631411     16.03191241     13.75610010      9.98565240      6.66647795      0.00000000      0.00000000      7.23510099     11.33497549     14.80864007
      3.70000005     14.11714983     16.41861274     13.91066422     10.12025873      6.77237659      0.00000000      0.00000000      7.34266664     11.49835215     15.19309285
      3.75000000     14.26273727     16.75219055     14.03897089     10.24520870      6.83785489      0.00000000      0.00000000      7.43559192     11.63947440     15.59983266
      3.79999995     14.75493565     16.93825353     14.24850590     10.36120267      6.92397565      0.00000000      0.00000000      7.50766118     11.78906878     15.89202317
      3.85000014     14.97965087     17.21796605     14.43059296     10.49974141      6.99557843      0.00000000      0.00000000      7.60819401     11.91876566     16.18245763
      3.90000010     15.06300032     17.46376757     14.65421416     10.64125027      7.07430030      0.00000000      0.00000000      7.70090488     12.04966524     16.49074767
      3.95000005     15.30001740     17.69593409     14.88944185     10.78833952      7.11571727      0.00000000      0.00000000      7.77490522     12.21512197     16.71024531
      4.00000000     15.76494444     18.04586801     15.10071260     10.90673027      7.20201868      0.00000000      0.00000000      7.88047619     12.39351188     16.88027138
      4.05000019     15.91304554     18.30641391     15.28905574     11.02173776      7.27955840      0.00000000      0.00000000      7.98558001     12.55601179     17.08537897
